,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
4418,6352,117,2,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,61327.5,0,1,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4419,6354,108,2,0.0,1.0,0,0,0,0,0,0,0,16.0,0.0,0,600000.0,0,1,1.0,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4420,6355,51,2,0.0,3.0,0,0,0,0,0,0,0,2.0,0.0,0,470000.0,0,1,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4421,6356,87,3,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,115000.0,0,1,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4422,6357,108,3,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,270000.0,0,1,1.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4423,6359,116,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,2038725.0,0,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4424,636,107,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,1657500.0,1,0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4425,6360,108,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,205000.0,0,1,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4426,6361,108,2,0.0,1.0,0,0,0,0,0,0,0,60.0,0.0,1,1150000.0,0,1,1.0,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4427,6364,87,0,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,126000.0,1,1,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,6367,13,2,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,102000.0,0,1,2.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4429,6368,28,3,1.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1,52000.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4430,6369,28,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,90000.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4431,637,111,0,1.0,1.0,0,1,1,0,0,0,0,0.0,30.0,0,3895125.0,0,0,2.0,30.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4432,6370,28,2,1.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0,50000.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4433,6372,13,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,65000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4434,6373,13,3,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,123000.0,0,1,1.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4435,6374,28,0,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,526000.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4436,6375,108,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,90000.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4437,6376,116,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,539500.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4438,6377,108,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,200000.0,1,1,1.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,6378,108,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,100000.0,0,1,1.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4440,638,111,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,331500.0,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4441,6380,117,2,0.0,2.0,0,0,0,0,0,0,0,3.0,0.0,1,721012.5,0,1,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,6381,51,3,1.0,0.0,0,0,0,0,0,0,0,7.0,1.0,1,2071875.0,1,1,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4443,6382,108,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,63506.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4444,6384,112,0,0.0,1.0,0,0,0,0,0,0,0,7.0,1.0,1,447525.0,1,0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4445,6385,116,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,1300000.0,0,1,1.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4446,6386,28,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,101000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4447,6387,112,0,1.0,0.0,0,0,0,0,0,0,0,7.0,1.0,1,447525.0,1,0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4448,6388,117,2,0.0,4.0,0,0,0,0,0,0,0,3.0,0.0,0,2486250.0,0,1,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4449,6389,116,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,635000.0,0,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4450,639,4,2,1.0,1.0,0,1,0,0,1,1,0,12.0,5.0,1,23205000.0,1,0,2.0,17.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4451,6390,116,2,1.0,0.0,0,0,0,0,0,0,0,4.0,0.0,0,450000.0,0,1,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4452,6392,108,0,0.0,1.0,0,0,0,0,0,0,0,12.0,0.0,0,100000.0,0,1,1.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4453,6393,117,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,729300.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4454,6394,51,3,1.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,1243125.0,0,1,2.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4455,6395,108,2,2.0,1.0,0,0,0,0,0,0,0,12.0,0.0,0,350000.0,0,1,3.0,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,6396,117,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,331500.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4457,6397,28,3,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,0,100000.0,0,1,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4458,6398,108,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,175000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4459,6399,51,3,0.0,1.0,0,0,0,0,0,0,0,15.0,0.0,0,3315000.0,0,1,1.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4460,64,14,2,2.0,2.0,0,0,0,0,0,0,0,0.0,1.0,0,1657500.0,0,0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4461,640,111,3,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,1077375.0,1,0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4462,6400,108,2,0.0,1.0,0,0,0,0,0,0,0,60.0,0.0,1,3000000.0,0,1,1.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4463,6401,117,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,124312.5,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4464,6402,117,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,71610.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4465,6403,13,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,2169000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4466,6405,117,3,0.0,2.0,0,0,0,0,0,0,0,1.0,0.0,1,149175.0,0,1,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4467,6406,13,2,1.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,327000.0,0,1,2.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4468,6407,108,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,200000.0,0,1,1.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4469,6408,13,2,1.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,110000.0,0,1,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4470,6409,95,3,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,0,1200000.0,0,1,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4471,641,78,2,0.0,1.0,0,0,0,0,0,0,0,20.0,0.0,0,331500.0,0,0,1.0,20.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4472,6410,47,0,0.0,2.0,0,0,0,0,0,0,0,26.0,0.0,1,2269330.0,0,0,2.0,26.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4473,6411,108,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,55000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4474,6412,76,2,0.0,1.0,0,0,0,0,0,0,0,35.0,0.0,0,50000.0,0,1,1.0,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4475,6414,116,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,9339000.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4476,6418,87,2,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,141000.0,1,1,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4477,6419,108,2,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,400000.0,0,1,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4478,642,3,2,1.0,1.0,1,1,1,1,1,1,1,0.0,4.0,1,19754136.6,1,0,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4479,6420,116,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,325000.0,0,1,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4480,6422,108,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,100000.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4481,6423,20,3,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,133000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4482,6424,117,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,331500.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4483,6426,117,2,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,0,414375.0,0,1,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4484,6428,117,3,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,740000.0,0,1,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4485,6429,51,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,1,240000.0,0,1,1.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4486,643,95,3,0.0,1.0,0,0,0,0,0,0,0,40.0,0.0,1,3315000.0,1,1,1.0,40.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,6430,117,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,1145000.0,0,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4488,6431,117,2,0.0,2.0,0,0,0,0,0,0,0,1.0,0.0,1,305700.0,0,1,2.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,6432,42,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,331500.0,0,0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4490,6433,116,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,3315000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4491,6435,117,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,165750.0,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4492,6436,108,2,0.0,1.0,0,0,0,0,0,0,0,13.0,0.0,0,200000.0,1,1,1.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,6438,13,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,150000.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4494,6439,116,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,50300.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4495,644,95,2,0.0,1.0,0,0,0,0,0,0,0,10.0,0.0,0,5304000.0,0,1,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4496,6440,13,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,49000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4497,6441,117,2,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,1,5900700.0,0,1,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,6443,13,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,4476000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4499,6444,111,2,0.0,1.0,0,0,0,0,0,0,0,90.0,0.0,0,5690100.0,0,0,1.0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4500,6445,117,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,497400.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4501,6447,117,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,107737.5,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4502,6448,117,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,828750.0,0,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4503,6449,62,0,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,130000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4504,645,73,2,1.0,1.0,0,0,0,0,0,0,0,9.0,6.0,1,4900000.0,1,0,2.0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,6450,116,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,720000.0,0,1,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4506,6452,117,2,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,0,580125.0,0,1,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4507,6453,62,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,130000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4508,6454,13,3,0.0,2.0,0,0,0,0,0,0,0,4.0,0.0,0,160000.0,0,1,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4509,6455,117,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,8237775.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4510,6456,13,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,61000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4511,6458,117,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,634500.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,6459,13,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,762000.0,0,1,1.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4513,646,95,0,0.0,1.0,0,0,0,0,0,0,0,10.0,0.0,1,5304000.0,0,1,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4514,6460,13,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,130000.0,0,1,2.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4515,6461,116,3,1.0,1.0,0,0,0,0,0,0,0,0.0,7.0,0,300000.0,0,1,2.0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4516,6462,117,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,335700.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4517,6465,116,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,505120.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
